transaction_id,product_category,sub_category,brand_tier,customer_segment,customer_region,channel,day_of_week,season,payment_method,device_type,base_price,competitor_price,discount_pct,units_sold,marketing_spend,customer_rating,review_count,return_rate,inventory_days,page_views,shipping_cost,wishlist_adds,repeat_purchase,is_featured,flash_sale,revenue_usd
TXN-0019072,Books,Non-Fiction,Mid-Range,VIP,Latin America,Email,Monday,Winter,Credit Card,Tablet,19.51,,0.0,3,,4.5,18.0,0.207,19,288.0,17.93,3.0,1,0,0,184.65
TXN-0019073,Sports,Outdoor,Budget,Loyal,Asia Pacific,Social Media,Saturday,Fall,Buy Now Pay Later,Desktop,48.24,49.87,23.3,4,250.97,3.2,0.0,0.072,40,371.0,14.85,0.0,1,0,0,172.96
TXN-0019074,Food & Grocery,Snacks,Budget,New,Asia Pacific,Paid Search,Thursday,Winter,Buy Now Pay Later,Mobile,10.28,10.53,2.0,5,0.0,4.7,24.0,,36,357.0,20.21,,0,0,0,44.47
TXN-0019075,Electronics,Laptops,Premium,Churned,North America,Email,Friday,Spring,Buy Now Pay Later,Mobile,582.78,477.6,5.5,11,196.51,3.0,24.0,0.161,17,241.0,9.74,,0,0,0,6051.83
TXN-0019076,Electronics,Laptops,Mid-Range,VIP,Middle East,Marketplace,Friday,Winter,Buy Now Pay Later,Desktop,209.86,200.95,27.5,9,540.95,4.6,0.0,0.211,46,136.0,17.71,1.0,1,0,0,1412.73
TXN-0019077,Beauty,Makeup,Mid-Range,Loyal,Europe,Paid Search,Wednesday,Summer,Bank Transfer,Mobile,22.42,20.93,43.4,7,0.0,4.9,7.0,0.105,24,429.0,8.15,3.0,1,0,0,86.0
TXN-0019078,Fashion,Footwear,Mid-Range,New,North America,Paid Search,Thursday,Winter,Credit Card,Desktop,87.88,100.13,18.3,1,0.0,3.8,19.0,0.008,12,,13.13,4.0,0,0,0,83.23
TXN-0019079,Electronics,Smartphones,Mid-Range,Returning,North America,Email,Wednesday,Winter,Debit Card,Desktop,500.64,418.58,0.0,9,,4.8,40.0,0.185,23,768.0,9.96,5.0,0,0,0,4498.98
TXN-0019080,Food & Grocery,Supplements,Premium,Returning,Asia Pacific,Paid Search,Sunday,Summer,Credit Card,Desktop,99.11,114.11,6.1,1,101.4,3.3,38.0,0.137,50,846.0,9.33,2.0,0,0,0,134.42
TXN-0019081,Toys,STEM,Mid-Range,VIP,North America,Social Media,Saturday,Winter,Buy Now Pay Later,Mobile,28.29,28.14,5.4,4,127.27,4.1,0.0,0.141,45,103.0,6.25,4.0,1,0,1,190.97
TXN-0019082,Electronics,Wearables,Mid-Range,Returning,Middle East,Social Media,Monday,Winter,PayPal,Mobile,187.4,207.36,1.0,5,353.49,3.5,27.0,0.171,3,264.0,18.03,5.0,0,0,0,943.84
TXN-0019083,Electronics,Gaming,Budget,Returning,Asia Pacific,Affiliate,Sunday,Winter,Crypto,Mobile,130.87,104.88,0.0,9,0.0,4.5,31.0,0.084,87,362.0,8.92,0.0,0,1,1,1511.12
TXN-0019084,Fashion,Women Clothing,Luxury,New,Europe,Organic Search,Monday,Summer,PayPal,Tablet,261.1,235.87,23.6,1,307.56,,21.0,0.02,3,213.0,7.0,1.0,0,0,0,242.84
TXN-0019085,Home & Garden,Storage,Budget,VIP,North America,Organic Search,Thursday,Spring,Crypto,Mobile,41.99,41.95,6.0,1,149.04,2.7,11.0,0.055,34,228.0,6.88,0.0,1,0,0,67.46
TXN-0019086,Electronics,Wearables,Luxury,Loyal,North America,Organic Search,Friday,Spring,Debit Card,Desktop,1289.47,1492.89,0.0,1,133.81,3.7,11.0,0.07,31,158.0,10.54,5.0,1,0,0,1326.71
TXN-0019087,Electronics,Laptops,Mid-Range,Loyal,Asia Pacific,Social Media,Saturday,Spring,Crypto,Desktop,252.21,270.54,22.3,2,517.71,3.2,11.0,0.013,22,272.0,24.72,0.0,1,0,1,940.42
TXN-0019088,Beauty,Makeup,Mid-Range,Loyal,North America,Organic Search,Wednesday,Spring,Crypto,Mobile,71.07,77.9,7.0,6,0.0,4.3,0.0,0.062,17,31.0,12.18,4.0,1,0,1,569.39
TXN-0019089,Electronics,Gaming,Premium,Returning,North America,Organic Search,Wednesday,Summer,Bank Transfer,Desktop,1013.52,1077.76,12.1,7,44.73,4.9,13.0,0.028,3,159.0,7.69,,0,0,0,6238.47
TXN-0019090,Fashion,Men Clothing,Mid-Range,VIP,Asia Pacific,Direct,Monday,Winter,PayPal,Mobile,68.97,60.3,8.8,6,56.68,4.4,11.0,0.209,24,139.0,13.17,2.0,1,0,0,369.98
TXN-0019091,Home & Garden,Storage,Budget,Returning,Latin America,Email,Saturday,Winter,Crypto,Desktop,40.75,,11.3,1,126.99,4.8,22.0,0.195,3,494.0,20.87,2.0,0,1,1,157.3
TXN-0019092,Books,Comics,Mid-Range,New,Latin America,Social Media,Tuesday,Winter,Credit Card,Desktop,14.94,18.07,0.0,4,0.0,4.3,4.0,0.114,28,103.0,13.99,6.0,0,0,0,63.99
TXN-0019093,Toys,Action Figures,Mid-Range,VIP,Europe,Paid Search,Saturday,Summer,Credit Card,Mobile,29.53,24.69,11.7,4,188.88,4.1,31.0,0.048,26,281.0,10.03,4.0,1,0,1,190.97
TXN-0019094,Beauty,Skincare,Mid-Range,Returning,Latin America,Direct,Sunday,Spring,PayPal,Desktop,27.67,29.05,0.0,2,0.0,4.9,57.0,0.24,72,530.0,18.37,4.0,0,0,0,92.06
TXN-0019095,Food & Grocery,Supplements,Mid-Range,Returning,Europe,Email,Friday,Fall,PayPal,Tablet,21.53,22.57,0.0,8,147.35,4.9,23.0,0.022,43,565.0,9.11,9.0,0,1,0,193.44
TXN-0019096,Toys,Board Games,Mid-Range,Loyal,North America,Organic Search,Thursday,Summer,PayPal,Desktop,25.16,30.61,8.3,7,0.0,4.0,3.0,0.054,48,47.0,5.4,3.0,1,0,0,156.76
TXN-0019097,Food & Grocery,Frozen,Mid-Range,VIP,Europe,Direct,Sunday,Winter,Credit Card,Desktop,31.55,21.76,5.5,14,0.0,4.6,30.0,0.021,34,256.0,12.25,1.0,1,0,0,380.46
TXN-0019098,Electronics,Tablets,Mid-Range,New,Middle East,Marketplace,Saturday,Summer,Debit Card,Desktop,317.02,330.82,12.5,2,188.01,4.8,,,24,374.0,21.87,,0,0,0,594.09
TXN-0019099,Beauty,Makeup,Mid-Range,Returning,Europe,Direct,Sunday,Winter,Debit Card,Mobile,53.25,44.79,3.1,4,90.25,4.4,5.0,0.365,34,226.0,15.59,3.0,0,1,0,232.78
TXN-0019100,Electronics,Smartphones,Premium,VIP,Asia Pacific,Social Media,Monday,Fall,Credit Card,Desktop,299.62,310.51,9.1,1,0.0,4.7,9.0,0.017,27,81.0,13.85,1.0,1,0,0,290.67
TXN-0019101,Jewelry,Rings,Budget,Returning,Middle East,Affiliate,Sunday,Summer,Buy Now Pay Later,Desktop,153.32,148.34,4.5,5,,,16.0,0.124,6,244.0,15.98,3.0,0,0,1,1087.99
TXN-0019102,Automotive,Car Care,Premium,VIP,North America,Organic Search,Sunday,Summer,PayPal,Mobile,190.01,203.74,1.7,5,0.0,4.3,6.0,0.336,15,113.0,9.27,1.0,1,0,0,932.28
TXN-0019103,Electronics,Laptops,Premium,Churned,North America,Organic Search,Thursday,Summer,Credit Card,Desktop,754.53,930.54,4.4,3,134.64,,12.0,0.138,21,495.0,7.23,5.0,0,0,0,2201.78
TXN-0019104,Fashion,Footwear,Mid-Range,Loyal,Europe,Social Media,Thursday,Fall,Credit Card,Desktop,65.23,63.71,5.3,3,0.0,4.7,17.0,0.062,31,262.0,14.09,2.0,1,0,0,225.52
TXN-0019105,Sports,Fitness Equipment,Mid-Range,Returning,Middle East,Direct,Thursday,Spring,Buy Now Pay Later,Mobile,68.45,,2.0,3,417.76,3.6,0.0,0.262,26,203.0,14.89,3.0,0,0,0,251.29
TXN-0019106,Fashion,Sportswear,Budget,Returning,Middle East,Paid Search,Friday,Winter,PayPal,Tablet,24.6,20.53,0.0,3,227.11,4.4,53.0,0.058,16,882.0,25.27,,0,0,0,144.07
TXN-0019107,Electronics,Smartphones,Budget,New,Asia Pacific,Social Media,Tuesday,Summer,Buy Now Pay Later,Desktop,209.55,256.73,0.0,4,0.0,3.2,8.0,0.053,4,108.0,10.46,3.0,0,0,1,1377.32
TXN-0019108,Electronics,Tablets,Budget,New,Asia Pacific,Marketplace,Wednesday,Winter,PayPal,Mobile,237.16,215.12,6.9,6,0.0,4.1,33.0,0.014,20,833.0,19.92,,0,0,1,1856.45
TXN-0019109,Electronics,Tablets,Premium,Returning,Europe,Email,Monday,Winter,Credit Card,Mobile,645.98,,21.0,6,0.0,4.0,26.0,,46,416.0,10.35,5.0,0,1,0,3092.34
TXN-0019110,Electronics,Laptops,Luxury,VIP,Asia Pacific,Referral,Tuesday,Spring,Credit Card,Desktop,1610.32,,24.9,10,73.46,,0.0,0.223,19,61.0,14.34,3.0,1,1,0,12075.88
TXN-0019111,Sports,Yoga,Mid-Range,Loyal,Latin America,Email,Monday,Fall,PayPal,Mobile,57.5,71.66,5.9,2,341.67,4.2,18.0,0.04,46,213.0,18.34,7.0,1,0,0,141.31
TXN-0019112,Sports,Outdoor,Mid-Range,Loyal,Asia Pacific,Organic Search,Thursday,Fall,Bank Transfer,Mobile,142.32,,18.3,13,0.0,,24.0,0.091,15,592.0,16.49,,1,0,0,1490.59
TXN-0019113,Fashion,Accessories,Mid-Range,New,North America,Email,Saturday,Summer,Credit Card,Mobile,59.48,68.73,20.3,4,0.0,4.4,28.0,0.038,48,552.0,5.61,4.0,0,0,1,327.78
TXN-0019114,Books,Comics,Premium,Loyal,Europe,Social Media,Monday,Summer,Credit Card,Desktop,49.82,59.15,10.9,7,0.0,3.9,5.0,,21,,11.36,1.0,1,0,0,308.43
TXN-0019115,Automotive,Tools,Mid-Range,Returning,Europe,Paid Search,Thursday,Fall,Debit Card,Desktop,134.28,117.44,0.0,11,0.0,,26.0,0.087,20,519.0,13.8,5.0,0,0,1,1800.02
TXN-0019116,Sports,Fitness Equipment,Mid-Range,Returning,North America,Organic Search,Wednesday,Winter,Bank Transfer,Mobile,94.89,113.52,36.5,10,89.91,3.7,24.0,0.194,21,225.0,9.84,2.0,0,0,0,594.82
TXN-0019117,Beauty,Skincare,Premium,Loyal,North America,Affiliate,Monday,Summer,PayPal,Desktop,68.35,71.17,1.0,7,0.0,3.2,0.0,,17,41.0,17.2,5.0,1,0,0,450.25
TXN-0019118,Toys,Outdoor Play,Mid-Range,Returning,North America,Paid Search,Saturday,Summer,Credit Card,Mobile,24.0,,1.5,4,0.0,3.8,19.0,0.095,59,237.0,5.82,6.0,0,0,0,105.72
TXN-0019119,Toys,Outdoor Play,Mid-Range,Loyal,North America,Email,Sunday,Fall,Debit Card,Mobile,22.1,29.19,7.9,8,0.0,4.8,0.0,0.148,42,21.0,4.54,6.0,1,0,0,164.32
TXN-0019120,Sports,Yoga,Premium,Returning,North America,Email,Friday,Spring,PayPal,Mobile,179.79,171.74,0.0,19,643.92,3.8,18.0,0.092,9,176.0,10.04,2.0,0,0,0,3445.6
TXN-0019121,Home & Garden,Storage,Mid-Range,New,North America,Organic Search,Wednesday,Summer,Crypto,Tablet,81.56,88.49,4.7,7,101.08,4.2,0.0,0.019,35,40.0,13.58,4.0,0,0,0,540.7
TXN-0019122,Beauty,Fragrance,Luxury,Loyal,Europe,Affiliate,Sunday,Summer,Bank Transfer,Desktop,303.16,334.88,0.0,8,167.05,,42.0,0.192,28,499.0,17.65,3.0,1,1,1,3179.95
TXN-0019123,Home & Garden,Storage,Mid-Range,Loyal,Africa,Marketplace,Monday,Spring,Credit Card,Mobile,109.53,93.49,15.9,1,0.0,4.6,11.0,0.036,21,397.0,13.44,,1,0,0,144.98
TXN-0019124,Food & Grocery,Pantry,Budget,VIP,Asia Pacific,Direct,Tuesday,Summer,PayPal,Mobile,14.14,20.06,19.2,9,0.0,4.2,5.0,0.087,14,633.0,20.36,3.0,1,0,0,72.27
TXN-0019125,Home & Garden,Bedding,Mid-Range,Returning,Latin America,Organic Search,Saturday,Summer,Buy Now Pay Later,Tablet,126.16,159.79,9.5,3,24.64,3.7,20.0,0.048,47,318.0,18.96,,0,0,0,363.01
TXN-0019126,Home & Garden,Storage,Premium,Returning,South Asia,Paid Search,Thursday,Winter,PayPal,Mobile,149.13,166.98,30.3,9,339.06,4.5,2.0,0.237,37,547.0,13.62,7.0,0,0,0,960.25
TXN-0019127,Books,Non-Fiction,Premium,Loyal,Europe,Social Media,Monday,Spring,Credit Card,Mobile,40.5,36.36,10.8,6,0.0,3.3,0.0,0.228,28,337.0,13.4,6.0,1,0,0,220.49
TXN-0019128,Electronics,Smart Home,Mid-Range,New,North America,Referral,Sunday,Spring,PayPal,Mobile,252.61,269.39,9.7,1,0.0,,35.0,0.199,44,286.0,11.22,3.0,0,1,0,254.83
TXN-0019129,Fashion,Sportswear,Budget,New,North America,Organic Search,Wednesday,Winter,Bank Transfer,Tablet,25.14,25.68,0.0,4,237.49,4.4,18.0,0.014,16,265.0,6.56,3.0,0,0,0,125.15
TXN-0019130,Fashion,Footwear,Mid-Range,New,Africa,Organic Search,Sunday,Winter,Credit Card,Mobile,53.51,,0.0,2,291.49,4.8,4.0,0.109,15,472.0,22.97,5.0,0,1,0,168.38
TXN-0019131,Beauty,Personal Care,Mid-Range,VIP,North America,Social Media,Tuesday,Winter,Credit Card,Tablet,37.93,35.37,5.5,3,0.0,4.5,0.0,0.052,9,136.0,6.33,2.0,1,0,0,112.22
TXN-0019132,Toys,STEM,Premium,Loyal,North America,Affiliate,Friday,Summer,PayPal,Mobile,64.22,73.17,7.6,12,0.0,4.1,69.0,0.015,34,690.0,5.27,1.0,1,0,0,702.87
TXN-0019133,Jewelry,Necklaces,Budget,New,North America,Paid Search,Thursday,Winter,Buy Now Pay Later,Desktop,105.46,105.59,26.8,9,0.0,4.1,0.0,0.456,37,88.0,8.47,4.0,0,0,0,692.8
TXN-0019134,Fashion,Accessories,Mid-Range,Churned,Asia Pacific,Organic Search,Thursday,Fall,Debit Card,Mobile,70.47,86.0,1.0,7,359.33,4.4,0.0,0.305,3,977.0,16.63,3.0,0,0,0,504.74
TXN-0019135,Home & Garden,Decor,Mid-Range,Returning,Asia Pacific,Affiliate,Tuesday,Summer,PayPal,Tablet,119.99,149.16,5.6,8,0.0,3.7,12.0,0.139,29,,15.14,3.0,0,0,0,881.97
TXN-0019136,Electronics,Wearables,Budget,Loyal,North America,Direct,Sunday,Spring,PayPal,Desktop,106.44,95.54,0.0,6,352.51,4.6,5.0,0.256,23,237.0,10.77,3.0,1,0,0,688.82
TXN-0019137,Fashion,Women Clothing,Budget,VIP,Europe,Social Media,Thursday,Winter,Bank Transfer,Mobile,22.51,22.66,0.0,11,0.0,4.7,38.0,0.112,44,542.0,11.82,6.0,1,1,1,302.27
TXN-0019138,Fashion,Bags,Budget,VIP,Middle East,Affiliate,Wednesday,Winter,Buy Now Pay Later,Mobile,27.06,26.83,0.0,3,262.16,4.7,0.0,0.201,6,641.0,25.67,3.0,1,0,0,121.59
TXN-0019139,Fashion,Footwear,Budget,Churned,Europe,Marketplace,Thursday,Spring,Bank Transfer,Desktop,34.95,33.57,1.0,8,0.0,4.2,0.0,0.082,25,344.0,10.7,,0,0,0,279.47
TXN-0019140,Automotive,Tools,Budget,Loyal,Middle East,Paid Search,Monday,Summer,Credit Card,Desktop,81.87,90.13,33.3,3,425.37,4.9,31.0,0.382,30,296.0,15.13,3.0,1,0,1,327.27
TXN-0019141,Home & Garden,Decor,Budget,Loyal,Europe,Direct,Monday,Spring,Credit Card,Tablet,39.44,48.54,11.4,4,343.86,4.0,12.0,0.063,38,109.0,12.34,3.0,1,0,0,180.12
TXN-0019142,Automotive,Performance,Budget,Returning,North America,Referral,Saturday,Summer,Credit Card,Mobile,46.71,44.71,2.7,1,231.26,3.6,13.0,,60,186.0,10.79,2.0,0,0,0,75.22
TXN-0019143,Beauty,Skincare,Budget,Churned,Asia Pacific,Affiliate,Tuesday,Fall,Debit Card,Desktop,30.12,28.62,4.5,4,86.57,4.0,126.0,0.127,54,1358.0,11.81,2.0,0,0,0,149.58
TXN-0019144,Fashion,Footwear,Budget,New,Latin America,Paid Search,Wednesday,Fall,Credit Card,Desktop,30.52,17.61,18.3,6,0.0,4.4,2.0,0.226,19,282.0,17.04,5.0,0,0,0,131.94
TXN-0019145,Home & Garden,Decor,Premium,Churned,North America,Organic Search,Thursday,Spring,PayPal,Desktop,125.29,144.75,0.0,2,0.0,4.3,0.0,0.456,41,103.0,7.89,2.0,0,0,0,282.84
TXN-0019146,Fashion,Women Clothing,Budget,New,Latin America,Organic Search,Monday,Winter,Buy Now Pay Later,Desktop,34.78,29.45,21.5,13,0.0,4.5,15.0,0.297,14,,20.54,6.0,0,0,0,293.6
TXN-0019147,Sports,Team Sports,Budget,Returning,North America,Social Media,Tuesday,Spring,PayPal,Desktop,41.06,,6.3,2,0.0,3.4,,0.203,8,182.0,9.04,4.0,0,0,1,191.13
TXN-0019148,Toys,STEM,Budget,Churned,Europe,Organic Search,Sunday,Winter,Credit Card,Tablet,23.12,21.89,18.8,1,0.0,4.4,22.0,0.164,6,336.0,7.39,4.0,0,1,0,31.09
TXN-0019149,Home & Garden,Bedding,Premium,Loyal,North America,Affiliate,Tuesday,Summer,Credit Card,Tablet,275.07,,1.7,3,0.0,3.7,0.0,0.054,26,286.0,10.94,0.0,1,0,0,810.36
TXN-0019150,Beauty,Fragrance,Premium,Returning,North America,Referral,Friday,Fall,PayPal,Desktop,115.84,112.48,0.0,2,0.0,3.7,0.0,0.204,10,102.0,4.4,,0,0,0,263.48
TXN-0019151,Home & Garden,Lighting,Mid-Range,Loyal,North America,Direct,Wednesday,Spring,Buy Now Pay Later,Desktop,102.7,91.52,1.6,3,0.0,4.6,23.0,0.181,45,290.0,9.94,2.0,1,1,1,567.98
TXN-0019152,Books,Non-Fiction,Budget,Returning,North America,Direct,Thursday,Fall,PayPal,Mobile,11.38,,6.9,5,46.09,4.2,14.0,0.153,11,183.0,9.82,0.0,0,0,0,49.87
TXN-0019153,Fashion,Bags,Premium,Loyal,North America,Email,Tuesday,Summer,Debit Card,Mobile,121.11,141.52,0.0,7,0.0,4.4,6.0,0.282,29,254.0,5.67,4.0,1,1,0,861.87
TXN-0019154,Home & Garden,Decor,Premium,New,Latin America,Organic Search,Wednesday,Summer,PayPal,Tablet,137.49,,0.0,1,193.63,4.0,27.0,0.259,23,512.0,23.31,1.0,0,0,0,170.72
TXN-0019155,Home & Garden,Kitchen,Luxury,Returning,Europe,Direct,Sunday,Summer,Buy Now Pay Later,Mobile,320.71,,0.0,5,310.94,4.0,28.0,0.089,13,434.0,7.4,1.0,0,1,0,1645.74
TXN-0019156,Sports,Cycling,Mid-Range,Churned,North America,Organic Search,Sunday,Fall,PayPal,Mobile,100.97,101.77,0.0,1,29.47,4.3,,0.264,40,79.0,10.6,5.0,0,0,0,113.91
TXN-0019157,Toys,Educational,Budget,Returning,Europe,Organic Search,Monday,Summer,Debit Card,Mobile,10.28,10.59,12.4,6,225.9,4.1,34.0,0.42,22,532.0,8.49,1.0,0,0,0,72.54
TXN-0019158,Toys,Board Games,Budget,Returning,Middle East,Email,Friday,Winter,Credit Card,Desktop,21.4,29.21,9.2,6,327.28,4.5,20.0,0.221,10,361.0,15.0,2.0,0,0,0,141.65
TXN-0019159,Automotive,Car Care,Budget,VIP,Europe,Social Media,Friday,Fall,PayPal,Desktop,76.07,74.99,2.6,2,0.0,4.9,0.0,0.096,34,40.0,11.49,7.0,1,0,0,160.82
TXN-0019160,Sports,Fitness Equipment,Premium,Loyal,North America,Paid Search,Wednesday,Winter,Bank Transfer,Desktop,187.92,192.69,35.5,9,52.64,3.8,33.0,0.182,11,1020.0,5.29,1.0,1,1,0,1118.82
TXN-0019161,Food & Grocery,Supplements,Mid-Range,Churned,Asia Pacific,Social Media,Wednesday,Summer,Credit Card,Desktop,31.0,29.24,7.2,3,0.0,3.6,0.0,0.01,19,51.0,17.36,2.0,0,0,0,88.75
TXN-0019162,Beauty,Makeup,Premium,New,Europe,Marketplace,Thursday,Spring,Credit Card,Mobile,127.17,,4.8,4,0.0,4.3,6.0,,20,118.0,17.36,2.0,0,0,1,772.96
TXN-0019163,Electronics,Cameras,Mid-Range,Loyal,Latin America,Organic Search,Sunday,Winter,Credit Card,Mobile,187.45,163.73,0.0,1,0.0,4.0,12.0,0.048,61,598.0,12.07,6.0,1,0,0,194.11
TXN-0019164,Sports,Cycling,Luxury,Returning,Europe,Organic Search,Wednesday,Spring,Debit Card,Mobile,736.71,780.01,17.7,9,0.0,4.6,7.0,0.206,35,164.0,9.62,5.0,0,0,0,5449.62
TXN-0019165,Sports,Outdoor,Premium,Returning,Asia Pacific,Email,Saturday,Summer,PayPal,Mobile,130.13,148.71,0.0,3,0.0,,9.0,0.046,18,153.0,17.28,2.0,0,0,0,409.36
TXN-0019166,Electronics,Tablets,Premium,New,Europe,Organic Search,Saturday,Spring,Buy Now Pay Later,Mobile,589.7,504.01,6.6,10,0.0,4.8,8.0,0.385,25,,11.23,3.0,0,1,0,5490.42
TXN-0019167,Electronics,Smart Home,Mid-Range,Returning,Asia Pacific,Social Media,Tuesday,Fall,Credit Card,Mobile,306.49,267.18,0.0,9,,2.7,49.0,0.181,18,762.0,24.06,8.0,0,0,1,3512.43
TXN-0019168,Sports,Outdoor,Mid-Range,Churned,North America,Organic Search,Monday,Summer,Bank Transfer,Mobile,58.47,60.52,14.5,6,361.89,3.4,0.0,0.416,52,251.0,6.49,4.0,0,1,0,340.12
TXN-0019169,Automotive,Tools,Budget,New,South Asia,Direct,Saturday,Spring,Debit Card,Mobile,76.93,88.77,19.8,10,1622.8,2.9,0.0,0.063,11,144.0,11.94,2.0,0,0,0,752.09
TXN-0019170,Fashion,Bags,Mid-Range,Returning,Europe,Organic Search,Friday,Spring,Credit Card,Tablet,78.07,59.96,5.6,4,0.0,3.3,25.0,0.016,92,794.0,7.67,0.0,0,0,0,320.79
TXN-0019171,Fashion,Sportswear,Premium,VIP,North America,Direct,Thursday,Winter,PayPal,Desktop,225.01,205.8,1.5,5,195.9,,17.0,0.254,14,399.0,8.75,4.0,1,1,0,1132.18
TXN-0019172,Electronics,Cameras,Premium,New,Europe,Social Media,Saturday,Winter,Credit Card,Mobile,516.45,648.62,1.0,4,0.0,4.5,0.0,0.055,21,425.0,20.54,5.0,0,0,1,3314.04
TXN-0019173,Fashion,Bags,Premium,Returning,Asia Pacific,Social Media,Tuesday,Winter,Credit Card,Tablet,207.14,187.0,10.3,5,569.73,4.7,44.0,0.132,25,455.0,15.79,3.0,0,0,0,977.79
TXN-0019174,Sports,Water Sports,Mid-Range,Returning,North America,Affiliate,Sunday,Summer,Crypto,Mobile,191.65,192.79,4.4,2,0.0,4.8,,0.042,5,107.0,8.11,1.0,0,0,0,409.54
TXN-0019175,Toys,STEM,Budget,Loyal,Latin America,Email,Friday,Spring,Credit Card,Desktop,11.41,16.49,1.7,3,0.0,4.2,19.0,0.015,19,168.0,17.03,4.0,1,0,0,37.78
TXN-0019176,Fashion,Footwear,Budget,Returning,Latin America,Affiliate,Saturday,Summer,Debit Card,Mobile,26.79,34.97,22.1,1,,4.1,39.0,0.082,28,370.0,18.22,2.0,0,0,0,44.9
TXN-0019177,Toys,Action Figures,Mid-Range,Returning,Asia Pacific,Direct,Wednesday,Fall,Credit Card,Mobile,23.29,22.24,0.0,11,0.0,4.1,11.0,0.129,18,302.0,20.93,0.0,0,1,1,252.13
TXN-0019178,Sports,Cycling,Mid-Range,New,North America,Social Media,Saturday,Summer,PayPal,Mobile,107.09,123.77,16.0,12,77.27,4.6,20.0,0.195,22,409.0,6.76,0.0,0,0,0,1083.08
TXN-0019179,Books,Children,Mid-Range,New,North America,Direct,Friday,Spring,Credit Card,Desktop,12.74,9.03,22.5,8,0.0,4.5,35.0,0.282,33,437.0,7.85,6.0,0,0,0,84.51
TXN-0019180,Home & Garden,Garden Tools,Budget,Returning,Europe,Social Media,Wednesday,Spring,Credit Card,Mobile,67.89,78.95,21.3,10,141.28,4.2,0.0,0.083,46,176.0,13.4,0.0,0,0,0,532.89
TXN-0019181,Beauty,Skincare,Premium,VIP,North America,Paid Search,Wednesday,Summer,Buy Now Pay Later,Mobile,65.72,62.98,0.0,3,0.0,4.0,0.0,0.237,22,165.0,11.21,1.0,1,1,0,294.87
TXN-0019182,Electronics,Laptops,Mid-Range,Loyal,Asia Pacific,Organic Search,Wednesday,Fall,Debit Card,Mobile,271.59,283.26,1.9,8,0.0,4.7,20.0,0.089,32,837.0,12.26,2.0,1,1,0,2131.43
TXN-0019183,Toys,STEM,Premium,New,North America,Paid Search,Sunday,Summer,Bank Transfer,Mobile,81.16,,6.5,7,328.28,3.8,32.0,0.144,11,,7.0,2.0,0,0,0,586.31
TXN-0019184,Electronics,Tablets,Mid-Range,Churned,Latin America,Marketplace,Wednesday,Fall,Debit Card,Mobile,344.71,409.34,52.7,4,0.0,4.1,0.0,0.141,19,416.0,25.75,8.0,0,1,0,655.45
TXN-0019185,Fashion,Women Clothing,Luxury,New,North America,Email,Saturday,Winter,PayPal,Desktop,298.68,344.44,0.0,2,445.85,4.6,6.0,0.017,14,382.0,5.73,2.0,0,0,0,643.43
TXN-0019186,Fashion,Accessories,Mid-Range,Loyal,Europe,Direct,Friday,Spring,PayPal,Desktop,58.35,50.15,11.2,1,0.0,4.6,0.0,0.105,26,423.0,11.48,2.0,1,0,0,108.63
TXN-0019187,Fashion,Women Clothing,Budget,Churned,Middle East,Paid Search,Thursday,Fall,Credit Card,Desktop,24.27,27.28,3.3,6,241.3,4.7,8.0,0.217,46,,31.7,3.0,0,1,0,148.02
TXN-0019188,Home & Garden,Furniture,Mid-Range,New,Middle East,Email,Saturday,Summer,Buy Now Pay Later,Mobile,64.03,72.01,0.0,8,156.83,4.1,42.0,0.157,22,672.0,20.68,3.0,0,0,0,500.05
TXN-0019189,Automotive,Safety,Premium,Returning,North America,Email,Wednesday,Summer,Credit Card,Mobile,426.76,388.01,18.4,3,0.0,4.8,,0.07,77,39.0,6.78,,0,1,0,1066.14
TXN-0019190,Beauty,Personal Care,Premium,Returning,Latin America,Affiliate,Sunday,Summer,Debit Card,Tablet,168.75,146.32,6.6,9,297.36,4.5,26.0,0.055,13,277.0,23.48,6.0,0,0,0,1391.61
TXN-0019191,Automotive,Performance,Premium,Returning,North America,Paid Search,Tuesday,Summer,Buy Now Pay Later,Mobile,327.32,380.91,41.7,14,140.51,,0.0,0.147,23,696.0,8.54,2.0,0,0,0,2668.04
TXN-0019192,Fashion,Women Clothing,Premium,Returning,Europe,Email,Saturday,Summer,Bank Transfer,Tablet,174.68,214.85,0.0,5,196.73,4.0,77.0,0.02,32,699.0,9.52,3.0,0,1,0,901.88
TXN-0019193,Jewelry,Bracelets,Mid-Range,Loyal,Europe,Social Media,Tuesday,Spring,Buy Now Pay Later,Desktop,371.58,441.08,1.0,2,53.35,4.5,26.0,,16,442.0,11.18,3.0,1,0,1,1668.02
TXN-0019194,Sports,Cycling,Premium,Loyal,North America,Organic Search,Monday,Winter,Bank Transfer,Mobile,107.28,86.79,3.2,7,0.0,3.7,0.0,0.083,14,15.0,9.38,4.0,1,0,1,981.67
TXN-0019195,Sports,Team Sports,Budget,VIP,Asia Pacific,Social Media,Sunday,Summer,Debit Card,Desktop,38.72,49.93,0.0,15,0.0,2.5,26.0,0.197,37,343.0,19.31,3.0,1,1,0,525.81
TXN-0019196,Electronics,Smartphones,Premium,Loyal,North America,Affiliate,Sunday,Fall,Buy Now Pay Later,Mobile,505.71,568.23,4.6,8,0.0,4.1,,0.183,25,46.0,11.97,3.0,1,0,1,5048.09
