age,gender,education_level,city,company,job_role,industry_sector,employment_type,years_experience,annual_ctc,monthly_expenses,savings_balance,investments,loan_outstanding,emi_monthly,debt_to_income_ratio,credit_score,num_credit_cards,projects_completed,certifications,training_hours_yr,team_size_managed,remote_work_pct,overtime_hours_month,performance_score,promotion_eligible
55,Male,Master,Kota,KPIT Technologies,Software Engineer,Banking,Contract,34,2401292,67252,410122.0,3200.0,1531181.0,30623,0.153,776,1,70,3,50.0,7.0,75,18,4.8,1
30,Female,PhD,Bhilai,Postman,BI Developer,E-commerce,Remote,9,843162,36397,24613.0,127460.0,559971.0,11199,0.1594,600,0,16,2,34.0,10.0,75,10,2.95,0
43,Male,Diploma,Jalandhar,Zerodha,AI Researcher,E-commerce,Contract,19,1361873,43302,26287.0,3065.0,449355.0,8987,0.0792,697,5,39,2,42.0,17.0,75,16,3.88,0
50,Male,Master,Jabalpur,Mindtree,Network Engineer,Government,Remote,29,2018593,84110,42854.0,3429.0,994107.0,19882,0.1182,672,2,55,1,119.0,2.0,100,16,4.03,0
52,Male,Master,Jabalpur,Happiest Minds,Business Analyst,SaaS,Hybrid,31,2089248,59475,,898.0,555916.0,11118,0.0639,815,2,61,2,56.0,15.0,25,8,5.0,1
46,Male,Master,Gwalior,TCS,DevOps Engineer,Startup,Full-time,23,1784197,52516,3642.0,4280.0,974310.0,19486,0.1311,618,3,51,2,83.0,23.0,25,10,3.5,0
43,Male,PhD,Kanpur,Infosys,Software Engineer,E-commerce,Full-time,19,1395754,47234,148432.0,39068.0,952767.0,19055,0.1638,699,5,35,3,7.0,16.0,25,2,4.46,1
44,Female,High School,Bhavnagar,Coforge,System Architect,Consulting,Full-time,21,1411345,61925,28966.0,9325.0,0.0,0,0.0,643,5,47,1,52.0,20.0,100,9,3.98,0
34,Male,Bachelor,Guwahati,Publicis Sapient,Solutions Architect,FinTech,Remote,10,951584,24241,109853.0,,1902472.0,38049,0.4798,643,1,21,2,5.0,12.0,100,20,3.32,0
30,Male,Master,Gulbarga,Datamatics,Software Engineer,Startup,Remote,8,747608,25344,37711.0,136058.0,0.0,0,0.0,509,5,21,2,105.0,17.0,100,6,3.55,0
52,Female,Master,Siliguri,Vedantu,BI Developer,Consulting,Contract,29,2000919,80710,17210.0,47553.0,1745412.0,34908,0.2094,682,1,55,3,70.0,11.0,25,32,4.69,1
52,Male,Diploma,Loni,Uniphore,VP Engineering,Telecom,Full-time,30,1963858,68563,22867.0,8918.0,541672.0,10833,0.0662,736,2,61,3,25.0,13.0,100,18,4.9,1
54,Female,Bachelor,Udaipur,Zetwerk,Technical Lead,EdTech,Contract,33,2037691,89119,87713.0,208352.0,1199358.0,23987,0.1413,717,1,63,5,28.0,17.0,0,29,5.0,1
50,Female,Master,Jamnagar,Zetwerk,Senior Data Scientist,FinTech,Hybrid,28,2014911,71613,131908.0,16798.0,0.0,0,0.0,772,1,59,4,,5.0,100,12,4.86,1
25,Female,Bachelor,Jabalpur,Vedantu,Lead Engineer,Government,Full-time,1,347355,14791,44010.0,4531.0,,34368,1.1873,479,2,1,1,60.0,0.0,100,0,1.0,0
55,Male,Master,Jamshedpur,KPIT Technologies,Software Engineer,Consulting,Full-time,31,1984843,57875,34823.0,9881.0,699757.0,13995,0.0846,711,2,66,1,105.0,19.0,50,24,5.0,1
28,Female,Bachelor,Kota,Happiest Minds,Technical Lead,Defense,Hybrid,8,584543,18056,158522.0,4655.0,711345.0,14226,0.292,634,1,13,2,49.0,16.0,100,35,3.19,0
56,Female,PhD,Jamnagar,Subex,Test Automation Engineer,EdTech,Contract,32,2253251,60133,70556.0,97517.0,0.0,0,0.0,768,2,63,2,61.0,8.0,25,27,5.0,1
31,Female,PhD,Ahmedabad,Publicis Sapient,Frontend Developer,Defense,Full-time,8,889878,20918,7690.0,,0.0,0,0.0,558,2,21,3,32.0,10.0,100,5,3.59,0
22,Male,Bachelor,Jamshedpur,Zomato,Cloud Architect,Banking,Full-time,0,250278,6514,,135514.0,1933052.0,38661,1.8537,542,2,1,1,46.0,0.0,0,32,1.0,0
27,Female,Master,Pune,Datamatics,AI Researcher,E-commerce,Full-time,3,477725,13573,54561.0,39515.0,1728766.0,34575,0.8685,581,2,6,2,,0.0,0,36,2.24,0
27,Female,Bachelor,Bareilly,PhonePe,Security Analyst,HealthTech,Remote,4,564415,22169,28624.0,4983.0,0.0,0,0.0,552,5,12,2,106.0,0.0,50,22,2.89,0
26,Male,Bachelor,Ranchi,Happiest Minds,Business Analyst,Manufacturing,Full-time,5,480860,11295,18273.0,4089.0,1462675.0,29253,0.73,476,0,15,1,47.0,0.0,100,15,1.28,0
33,Female,Bachelor,Akola,Sigmoid Analytics,Principal Engineer,EdTech,Hybrid,9,841798,22931,33191.0,11000.0,1716425.0,34328,0.4894,570,4,23,1,66.0,2.0,0,32,2.23,0
50,Male,Bachelor,Noida,CleverTap,QA Engineer,Consulting,Full-time,28,1802311,69276,189351.0,4621.0,0.0,0,0.0,804,2,56,2,50.0,,100,39,4.56,1
39,Male,Master,Hubballi,Cyient DLM,Backend Developer,Government,Contract,18,1213417,40151,21725.0,58728.0,754981.0,15099,0.1493,647,1,34,1,118.0,4.0,0,6,3.47,0
35,Male,Diploma,Surat,Nucleus Software,Project Manager,FinTech,Full-time,14,1001005,24797,14929.0,44379.0,786643.0,15732,0.1886,608,3,32,1,112.0,17.0,50,39,3.64,0
34,Female,Bachelor,Thiruvananthapuram,Srijan Technologies,Project Manager,Defense,Contract,10,903535,36656,98042.0,22721.0,0.0,0,0.0,606,4,22,1,75.0,5.0,50,4,2.51,0
34,Male,PhD,Durgapur,Mindtree,Data Analyst,EdTech,Full-time,14,1313678,37831,173308.0,,0.0,0,0.0,546,5,30,1,46.0,12.0,75,39,3.72,0
34,Male,Master,Nagpur,Srijan Technologies,Senior Software Engineer,Consulting,Full-time,11,1026266,26496,13524.0,10089.0,0.0,0,0.0,610,3,25,1,28.0,9.0,50,10,2.94,0
23,Male,Bachelor,Bhiwandi,Capgemini India,Backend Developer,Consulting,Hybrid,1,416125,13584,56992.0,79233.0,0.0,0,0.0,437,0,2,2,47.0,0.0,50,38,2.37,0
38,Male,Diploma,Vadodara,Apexon,System Architect,Banking,Full-time,16,1111735,32838,38011.0,129295.0,503850.0,10077,0.1088,705,1,29,3,5.0,3.0,0,4,4.04,0
47,Female,Master,Rajkot,Druva,Security Analyst,FinTech,Full-time,27,1925930,67536,205966.0,32327.0,819371.0,16387,0.1021,773,4,59,0,20.0,13.0,100,15,4.8,1
22,Male,Master,Pune,Newgen Software,Project Manager,EdTech,Full-time,0,350479,14997,47344.0,15337.0,921410.0,18428,0.631,470,4,3,1,35.0,0.0,50,21,1.39,0
57,Non-binary,Bachelor,Salem,PhonePe,ML Engineer,E-commerce,Hybrid,35,2400873,84371,26539.0,10536.0,692192.0,13843,0.0692,703,4,73,1,75.0,10.0,0,11,4.98,1
23,Male,Bachelor,Madurai,Razorpay,Senior Software Engineer,SaaS,Full-time,3,473133,18466,21609.0,2601274.0,,35882,0.9101,462,1,10,0,82.0,0.0,0,38,1.35,0
22,Male,Bachelor,Jamshedpur,Quick Heal,Data Scientist,Startup,Full-time,2,413643,17852,83884.0,27572.0,0.0,0,0.0,512,1,3,1,118.0,0.0,100,0,2.91,0
50,Male,Master,Asansol,Mphasis,Engineering Manager,HealthTech,Full-time,28,2008753,60113,83708.0,179335.0,840212.0,16804,0.1004,777,2,53,4,15.0,22.0,25,33,4.91,1
24,Female,PhD,Thiruvananthapuram,PhonePe,VP Engineering,Government,Full-time,2,615372,17312,258245.0,53339.0,542473.0,10849,0.2116,516,2,1,5,87.0,0.0,100,6,2.42,0
23,Female,Bachelor,Howrah,CleverTap,Product Manager,Banking,Hybrid,0,197868,6333,21534.0,47412.0,1782518.0,35650,2.162,571,2,1,2,62.0,0.0,0,12,1.0,0
28,Female,Bachelor,Vijayawada,Xoriant,VP Engineering,E-commerce,Hybrid,7,699048,27175,28451.0,54460.0,0.0,0,0.0,625,2,14,0,28.0,0.0,50,24,4.33,0
34,Female,Master,Howrah,EXL Service,Cloud Architect,Banking,Contract,14,1087740,38855,,2360.0,0.0,0,0.0,616,0,33,0,58.0,13.0,50,4,3.59,0
38,Female,PhD,Lucknow,Unacademy,Security Analyst,EdTech,Full-time,16,1260385,32603,153638.0,10566.0,0.0,0,0.0,607,3,32,1,25.0,15.0,50,15,3.14,0
28,Female,Master,Saharanpur,Datamatics,Principal Engineer,EdTech,Contract,4,527688,15434,72226.0,184962.0,838410.0,16768,0.3813,524,2,9,4,103.0,0.0,25,6,2.96,0
24,Female,Master,Delhi,Freshworks,Backend Developer,Startup,Contract,3,590293,14730,34664.0,61098.0,157846.0,3156,0.0642,598,4,5,2,42.0,0.0,50,12,3.65,0
26,Female,High School,Bhilai,Zomato,Security Analyst,Government,Part-time,5,482645,20647,290636.0,180969.0,1117425.0,22348,0.5556,475,1,9,2,87.0,0.0,50,22,2.05,0
52,Male,Master,Navi Mumbai,Nielsen India,Technical Lead,HealthTech,Full-time,29,1993776,70924,19196.0,56522.0,1068464.0,21369,0.1286,746,3,61,4,43.0,23.0,25,20,5.0,1
33,Male,PhD,Meerut,Birlasoft,Data Scientist,Defense,Full-time,12,1077667,38500,68449.0,9220.0,319990.0,6399,0.0713,612,1,29,1,72.0,15.0,75,3,3.61,0
54,Male,Bachelor,Salem,Razorpay,IT Consultant,FinTech,Full-time,31,1857046,55624,263530.0,53329.0,574517.0,11490,0.0742,797,6,60,3,20.0,16.0,50,24,5.0,0
24,Non-binary,Bachelor,Patna,Unacademy,AI Researcher,EdTech,Full-time,2,417002,15633,19535.0,32168.0,380269.0,7605,0.2188,594,1,5,2,2.0,0.0,25,8,2.59,0
35,Male,Bachelor,Saharanpur,Net Solutions,System Architect,Defense,Full-time,14,1146261,38319,263698.0,15752.0,1629720.0,32594,0.3412,690,3,25,0,96.0,7.0,75,30,3.13,0
57,Female,Bachelor,Delhi,Capgemini India,Director of Engineering,SaaS,Full-time,35,2080270,93240,53882.0,12292.0,1637284.0,32745,0.1889,762,0,67,3,112.0,10.0,0,8,4.85,0
37,Female,PhD,Nagpur,Kellton Tech,IT Consultant,Startup,Contract,17,1424373,36737,,4546.0,0.0,0,0.0,613,1,31,1,65.0,,50,32,3.22,0
39,Male,Master,Mumbai,Geometric,Software Engineer,EdTech,Full-time,15,1209027,33474,24715.0,898085.0,0.0,0,0.0,675,1,27,3,56.0,24.0,100,20,3.94,0
50,Female,PhD,Howrah,Sonata Software,QA Engineer,Telecom,Contract,29,1998997,82373,243685.0,3057.0,645375.0,12907,0.0775,660,5,60,1,,,100,23,4.25,1
26,Female,Bachelor,Agra,Tata Elxsi,System Architect,Manufacturing,Full-time,4,366085,12014,257937.0,6949.0,1267837.0,25356,0.8311,521,2,7,1,74.0,,75,19,1.89,0
48,Male,Bachelor,Thiruvananthapuram,Sasken,VP Engineering,Startup,Remote,24,1452983,38487,1353613.0,24651.0,985542.0,19710,0.1628,660,2,45,0,58.0,15.0,50,6,3.81,0
45,Female,PhD,Moradabad,Postman,Data Scientist,FinTech,Remote,21,1480011,44001,47960.0,263314.0,1324193.0,26483,0.2147,624,2,47,2,102.0,24.0,50,27,4.69,1
42,Female,PhD,Udaipur,Tata Elxsi,Frontend Developer,Telecom,Full-time,20,1526028,52409,63873.0,86020.0,0.0,0,0.0,594,5,41,1,102.0,11.0,0,11,3.87,0
44,Male,Bachelor,Thiruvananthapuram,Uniphore,VP Engineering,EdTech,Contract,21,1433653,42872,38486.0,,64050.0,1281,0.0107,595,2,42,1,81.0,18.0,50,10,4.58,1
55,Female,Master,Tiruchirappalli,ThoughtWorks India,Business Analyst,HealthTech,Hybrid,34,2409758,96422,69183.0,8320.0,0.0,0,0.0,792,4,72,0,70.0,3.0,100,19,5.0,1
36,Male,Bachelor,Tiruchirappalli,Sonata Software,Business Analyst,Banking,Remote,13,949707,42413,71650.0,49534.0,,0,0.0,637,4,25,4,89.0,13.0,50,24,3.64,0
22,Non-binary,Master,Jamnagar,Nihilent,Director of Engineering,Telecom,Full-time,0,329494,11157,16775.0,4897.0,925436.0,18508,0.674,420,1,1,1,22.0,0.0,75,31,1.3,0
39,Female,Bachelor,Firozabad,Unacademy,QA Engineer,SaaS,Full-time,18,1301417,44025,78448.0,319196.0,712478.0,14249,0.1314,637,2,40,4,50.0,4.0,100,6,4.32,0
26,Male,PhD,Gorakhpur,Zoho,Project Manager,Manufacturing,Full-time,4,582952,21231,32255.0,4571.0,1576345.0,31526,0.649,551,5,10,2,78.0,0.0,50,3,1.97,0
52,Female,Bachelor,Navi Mumbai,Nagarro India,DevOps Engineer,Manufacturing,Full-time,28,1931458,53804,116773.0,89215.0,357068.0,7141,0.0444,790,2,59,1,17.0,,50,39,4.05,0
42,Female,Bachelor,Salem,Cyient,Test Automation Engineer,Banking,Full-time,22,1619065,42177,144677.0,4097.0,1995647.0,39912,0.2958,705,5,41,5,68.0,4.0,50,11,3.83,0
52,Male,Bachelor,Kalyan,Capgemini India,VP Engineering,EdTech,Contract,28,1617082,66651,137153.0,63333.0,353063.0,7061,0.0524,781,3,55,2,34.0,7.0,50,18,4.86,0
29,Male,Master,Navi Mumbai,PhonePe,DevOps Engineer,HealthTech,Contract,9,928192,39179,38270.0,10966.0,0.0,0,0.0,640,1,21,3,76.0,20.0,100,9,3.91,0
42,Male,Master,Surat,Coda Global,Mobile Developer,HealthTech,Full-time,20,1496872,54540,288588.0,43553.0,808569.0,16171,0.1296,715,2,44,1,22.0,7.0,50,22,5.0,1
31,Female,Bachelor,Jalgaon,Quick Heal,Scrum Master,Defense,Full-time,7,672351,21922,,,0.0,0,0.0,588,2,19,1,78.0,0.0,75,22,3.36,0
31,Male,Master,Kota,eClerx,Full Stack Developer,Government,Contract,10,836620,25027,48434.0,4741.0,776470.0,15529,0.2227,597,2,21,5,98.0,5.0,100,3,3.5,0
25,Female,Bachelor,Gulbarga,Coda Global,Business Analyst,EdTech,Full-time,1,191742,6215,,330962.0,123822.0,2476,0.155,553,2,5,3,111.0,0.0,50,35,2.02,0
41,Female,Master,Ujjain,Intellect Design,Director of Engineering,Manufacturing,Remote,20,1399625,64111,515708.0,8579.0,101417.0,2028,0.0174,686,5,43,2,59.0,20.0,50,22,4.57,0
35,Female,Master,Guwahati,Publicis Sapient,DevOps Engineer,Defense,Full-time,11,1133649,43007,88958.0,,0.0,0,0.0,642,2,19,3,60.0,9.0,100,26,4.12,0
36,Male,PhD,Jalgaon,Datavail Infotech,Technical Lead,Defense,Hybrid,12,1160705,49237,36370.0,25205.0,780006.0,15600,0.1613,553,3,25,1,104.0,20.0,75,0,3.18,0
28,Male,Bachelor,Hyderabad,CleverTap,Network Engineer,Banking,Full-time,5,622163,19064,34421.0,85468.0,1873551.0,37471,0.7227,546,3,14,1,91.0,0.0,25,10,2.2,0
43,Female,PhD,Nellore,Cyient DLM,Data Analyst,EdTech,Part-time,23,1879457,82459,34124.0,,1611953.0,32239,0.2058,635,3,47,1,19.0,17.0,50,32,3.76,0
53,Male,Diploma,Navi Mumbai,WNS Global,Technical Lead,SaaS,Full-time,33,2122860,65094,434533.0,,954804.0,19096,0.1079,828,3,66,1,,15.0,25,24,5.0,1
41,Female,Bachelor,Jaipur,Subex,Database Administrator,Telecom,Remote,21,1525299,38489,111993.0,63109.0,596536.0,11930,0.0939,600,0,41,5,92.0,6.0,100,20,4.56,1
35,Male,Master,Nagpur,Coda Global,AI Researcher,Government,Hybrid,13,1050690,40144,61831.0,74127.0,0.0,0,0.0,652,3,24,0,44.0,2.0,25,10,4.32,0
47,Female,Master,Noida,CleverTap,Frontend Developer,Defense,Full-time,26,1741134,40919,522964.0,45372.0,0.0,0,0.0,654,5,50,3,35.0,24.0,75,16,4.66,1
33,Female,Master,Ahmedabad,Razorpay,Engineering Manager,Telecom,Remote,12,1012917,29421,36151.0,1207908.0,1975187.0,39503,0.468,516,4,28,2,76.0,18.0,50,0,2.23,0
52,Female,Master,Varanasi,Druva,Data Analyst,SaaS,Full-time,30,1865148,83578,26361.0,79182.0,261920.0,5238,0.0337,712,4,64,3,71.0,21.0,75,6,5.0,1
38,Female,Bachelor,Meerut,ThoughtWorks India,IT Consultant,Defense,Full-time,16,1163074,29418,149187.0,11546.0,155851.0,3117,0.0322,666,2,35,1,56.0,24.0,100,2,3.02,0
30,Male,High School,Vijayawada,Robosoft,AI Researcher,Defense,Full-time,10,943957,26265,229138.0,39992.0,0.0,0,0.0,608,0,18,2,19.0,12.0,75,25,3.33,0
52,Female,Master,Malegaon,Mindtree,Full Stack Developer,Startup,Remote,28,1973690,49038,53817.0,18756.0,1196064.0,23921,0.1454,771,3,53,3,4.0,18.0,50,20,5.0,1
40,Male,Diploma,Lucknow,Happiest Minds,Project Manager,SaaS,Full-time,20,1506988,67351,37365.0,,0.0,0,0.0,698,3,38,2,115.0,14.0,50,13,3.96,0
52,Female,Diploma,Udaipur,Mphasis,ETL Developer,Startup,Remote,28,1825142,66237,53783.0,6211.0,,11153,0.0733,728,4,60,1,75.0,18.0,75,28,5.0,1
44,Male,Bachelor,Mysuru,Uniphore,Principal Engineer,Banking,Remote,22,1542960,59932,125918.0,170797.0,0.0,0,0.0,706,1,46,0,47.0,19.0,25,3,4.13,1
26,Male,Bachelor,Amravati,Byju s,Data Analyst,Telecom,Full-time,3,487297,21491,275174.0,3270.0,0.0,0,0.0,528,4,5,1,7.0,0.0,0,19,3.04,0
29,Male,Master,Asansol,Cyient,System Architect,EdTech,Contract,7,722540,28355,34950.0,71355.0,0.0,0,0.0,601,3,13,1,45.0,0.0,0,15,3.15,0
41,Female,Bachelor,Vijayawada,L&T Infotech,ETL Developer,Banking,Contract,21,1465372,56232,14941.0,162401.0,1099200.0,21984,0.18,691,2,47,1,34.0,,50,4,4.01,0
22,Female,Master,Nellore,Cybage,QA Engineer,Government,Full-time,0,323113,9645,13307.0,1136.0,925980.0,18519,0.6878,518,2,1,2,19.0,0.0,100,31,1.99,0
53,Non-binary,Bachelor,Durgapur,Accenture India,Full Stack Developer,Government,Contract,32,2034582,69106,24149.0,72613.0,563023.0,11260,0.0664,684,0,66,3,111.0,2.0,50,21,4.33,0
52,Male,Master,Bhubaneswar,Geometric,BI Developer,Telecom,Full-time,30,2050996,52924,78108.0,24319.0,1268908.0,25378,0.1485,763,3,63,3,11.0,8.0,75,0,4.49,1
40,Male,Master,Asansol,L&T Infotech,Principal Engineer,FinTech,Remote,17,1328609,50751,125341.0,72904.0,0.0,0,0.0,644,2,33,0,79.0,18.0,100,6,3.4,0
31,Male,Bachelor,Mysuru,EXL Service,Technical Lead,HealthTech,Full-time,10,882163,26145,175077.0,33310.0,0.0,0,0.0,638,3,23,1,86.0,12.0,0,28,3.72,0
46,Male,Bachelor,Tiruppur,Syntel India,Business Analyst,Consulting,Full-time,25,1739139,49695,21476.0,141594.0,0.0,0,0.0,680,5,48,2,113.0,12.0,50,23,4.56,0
40,Female,Bachelor,Srinagar,Sonata Software,Principal Engineer,Manufacturing,Remote,20,1301047,57201,26151.0,55471.0,465270.0,9305,0.0858,600,3,41,0,100.0,2.0,0,32,4.0,0
27,Female,Bachelor,Bikaner,KPIT Technologies,Full Stack Developer,Defense,Full-time,5,550816,21422,56440.0,16249.0,0.0,0,0.0,600,0,15,9,66.0,0.0,0,20,3.17,0
37,Male,Master,Srinagar,Mphasis,Business Analyst,Telecom,Full-time,17,1315368,41397,,,1307156.0,26143,0.2385,643,3,31,1,107.0,2.0,100,25,4.12,0
46,Male,PhD,Surat,Freshworks,Engineering Manager,Telecom,Full-time,23,1816555,75281,271417.0,19516.0,1665339.0,33306,0.22,763,2,49,3,52.0,24.0,75,24,4.48,0
35,Male,Bachelor,Gwalior,Sonata Software,Backend Developer,Defense,Hybrid,12,944235,23440,91732.0,18266.0,1776709.0,35534,0.4516,629,2,22,4,21.0,9.0,25,28,2.82,0
30,Male,Master,Kochi,Postman,Data Scientist,HealthTech,Remote,9,961958,43366,11225.0,12020.0,1609780.0,32195,0.4016,506,3,21,1,21.0,8.0,50,24,2.91,0
42,Male,High School,Vadodara,Intellect Design,Cloud Architect,E-commerce,Remote,19,1248943,46970,64007.0,227342.0,0.0,0,0.0,713,2,42,1,85.0,9.0,50,19,4.46,0
39,Male,Bachelor,Pune,L&T Infotech,Security Analyst,Telecom,Full-time,18,1154249,38538,26658.0,27058.0,0.0,0,0.0,665,3,35,2,114.0,20.0,50,12,3.92,0
32,Female,High School,Delhi,KPIT Technologies,Backend Developer,Manufacturing,Remote,8,651949,28507,71644.0,78460.0,379685.0,7593,0.1398,599,2,14,2,94.0,3.0,50,38,3.31,0
27,Female,Master,Bhavnagar,Postman,Engineering Manager,Startup,Full-time,6,764522,22741,26042.0,23430.0,0.0,0,0.0,495,2,11,3,62.0,0.0,50,2,2.71,0
30,Female,Bachelor,Bhavnagar,ThoughtWorks India,Database Administrator,HealthTech,Remote,6,532400,13980,67464.0,6244.0,0.0,0,0.0,609,1,16,7,112.0,0.0,50,1,3.16,0
40,Male,Bachelor,Bhubaneswar,eClerx,Network Engineer,Government,Contract,18,1368386,44323,168798.0,36413.0,,34047,0.2986,688,4,40,2,48.0,3.0,50,22,3.82,0
37,Female,Master,Vijayawada,HCL Technologies,System Architect,FinTech,Contract,14,1205934,43691,406626.0,42678.0,0.0,0,0.0,604,1,26,2,0.0,9.0,25,29,3.56,0
50,Female,Master,Loni,Zomato,Project Manager,HealthTech,Full-time,28,2004399,56625,59926.0,8717.0,0.0,0,0.0,700,2,54,2,119.0,19.0,25,4,4.45,1
43,Female,Bachelor,Asansol,ThoughtWorks India,Engineering Manager,FinTech,Full-time,21,1309650,55729,74155.0,2297.0,0.0,0,0.0,636,1,41,2,23.0,3.0,0,21,4.24,0
37,Male,Diploma,Gurgaon,Persistent Systems,System Architect,Banking,Full-time,16,1105230,44709,22836.0,17388.0,,32990,0.3582,562,1,31,2,100.0,18.0,75,3,3.63,0
33,Female,Bachelor,Mumbai,Genpact,Principal Engineer,FinTech,Part-time,10,766164,30001,18311.0,33935.0,1775547.0,35510,0.5562,643,2,18,0,56.0,8.0,25,10,2.79,0
40,Male,Bachelor,Kochi,Zomato,Engineering Manager,Startup,Hybrid,20,1560351,43957,145516.0,82100.0,724235.0,14484,0.1114,586,2,43,1,20.0,23.0,100,11,3.3,0
35,Male,Bachelor,Nanded,Subex,Full Stack Developer,EdTech,Full-time,12,924353,37331,,49499.0,0.0,0,0.0,580,2,24,3,55.0,9.0,50,12,3.53,0
44,Male,Bachelor,Thiruvananthapuram,Razorpay,DevOps Engineer,Telecom,Full-time,22,1472538,41614,10821.0,36309.0,0.0,0,0.0,650,4,49,1,92.0,3.0,50,39,4.04,0
34,Female,Bachelor,Jamnagar,L&T Infotech,Data Analyst,Defense,Remote,13,982310,40625,281921.0,318333.0,0.0,0,0.0,676,5,30,1,19.0,7.0,50,20,4.27,0
47,Female,PhD,Ranchi,Coda Global,Frontend Developer,HealthTech,Full-time,27,1982602,81863,58055.0,,1802787.0,36055,0.2182,712,3,58,1,,14.0,75,31,4.4,1
56,Male,Bachelor,Lucknow,Mastek,Product Manager,FinTech,Full-time,33,2087151,69926,4319.0,41840.0,1337884.0,26757,0.1538,827,1,64,3,102.0,,0,37,5.0,0
40,Female,Master,Mysuru,Datamatics,Data Analyst,FinTech,Full-time,17,1316985,36606,243573.0,9558.0,1263489.0,25269,0.2302,671,2,37,2,,3.0,50,13,3.61,0
52,Male,Bachelor,Saharanpur,ThoughtWorks India,IT Consultant,HealthTech,Part-time,31,1958206,54333,179806.0,123058.0,1727476.0,34549,0.2117,761,5,66,1,55.0,18.0,0,29,5.0,1
47,Female,Diploma,Jamshedpur,Mindtree,Full Stack Developer,E-commerce,Remote,24,1599961,52884,49962.0,91564.0,810874.0,16217,0.1216,763,4,45,2,5.0,21.0,75,16,4.3,0
22,Male,Bachelor,Moradabad,Subex,Database Administrator,SaaS,Full-time,0,280727,6737,922057.0,74548.0,531004.0,10620,0.454,517,3,2,3,57.0,0.0,75,36,1.26,0
41,Non-binary,PhD,Jamnagar,Cybage,Solutions Architect,Banking,Full-time,21,1537733,50759,178435.0,305.0,0.0,0,0.0,743,2,42,0,43.0,16.0,50,32,4.55,1
22,Male,Master,Navi Mumbai,InMobi,Engineering Manager,Telecom,Full-time,0,444661,11597,67039.0,19110.0,0.0,0,0.0,450,4,0,2,62.0,,100,33,3.06,0
33,Male,Master,Udaipur,CRED,Scrum Master,SaaS,Contract,11,940158,37074,78892.0,15265.0,0.0,0,0.0,629,4,21,4,60.0,24.0,75,20,3.43,0
34,Male,Master,Howrah,Apexon,System Architect,Government,Full-time,11,857972,37736,47406.0,66189.0,0.0,0,0.0,576,1,21,2,27.0,3.0,50,0,3.64,0
33,Male,Diploma,Navi Mumbai,Sonata Software,Business Analyst,Defense,Full-time,9,775393,22389,101153.0,16047.0,0.0,0,0.0,565,2,17,4,81.0,16.0,0,35,2.96,0
36,Male,Bachelor,Aligarh,Persistent Systems,DevOps Engineer,E-commerce,Remote,15,1215367,46814,52038.0,651.0,0.0,0,0.0,586,0,29,0,25.0,20.0,75,3,4.22,0
43,Male,Bachelor,Bhubaneswar,Newgen Software,Test Automation Engineer,Government,Full-time,21,1505192,52036,223249.0,6946.0,0.0,0,0.0,629,1,47,2,97.0,7.0,100,25,4.66,0
28,Non-binary,Master,Mumbai,Mastek,Engineering Manager,Startup,Full-time,7,787638,33774,8674.0,104957.0,0.0,0,0.0,632,6,17,3,75.0,0.0,0,0,3.11,0
29,Female,Master,Thiruvananthapuram,Cognizant,Director of Engineering,Defense,Remote,7,695841,29097,16632.0,23055.0,0.0,0,0.0,506,0,16,2,115.0,0.0,0,39,2.73,0
45,Female,Bachelor,Jamnagar,Tech Mahindra,Engineering Manager,Consulting,Full-time,23,1527217,40062,,6640.0,1497921.0,29958,0.2354,763,1,49,2,64.0,11.0,100,25,4.43,0
34,Female,High School,Varanasi,Zerodha,Technical Lead,Startup,Full-time,10,862110,30661,53113.0,2894.0,1603836.0,32076,0.4465,536,4,25,2,101.0,8.0,100,19,2.68,0
46,Male,Bachelor,Nanded,Quick Heal,BI Developer,Manufacturing,Part-time,24,1664861,61985,29919.0,7156.0,456502.0,9130,0.0658,739,1,46,3,106.0,,75,22,4.1,0
45,Non-binary,Master,Hyderabad,Nucleus Software,Technical Lead,HealthTech,Contract,25,1734928,66381,301353.0,144149.0,,0,0.0,626,3,50,2,118.0,15.0,50,18,4.57,1
45,Male,Bachelor,Mumbai,Razorpay,Product Manager,Startup,Part-time,22,1517900,47550,289154.0,,931711.0,18634,0.1473,601,4,45,2,95.0,,50,13,3.61,0
27,Male,Master,Bangalore,Cybage,Principal Engineer,Telecom,Full-time,3,414039,15563,12374.0,44093.0,156517.0,3130,0.0907,450,3,9,2,83.0,0.0,50,2,2.55,0
35,Male,Master,Bhiwandi,Happiest Minds,Full Stack Developer,Consulting,Full-time,15,1213932,40258,,,,0,0.0,589,5,31,0,63.0,3.0,25,15,2.86,0
34,Male,Diploma,Chennai,Druva,Solutions Architect,Defense,Full-time,10,928000,31561,239879.0,,,0,0.0,603,1,24,2,65.0,14.0,0,22,3.79,0
50,Male,Bachelor,Patna,Zetwerk,Data Scientist,Government,Hybrid,28,1813006,59666,24349.0,135362.0,1448580.0,28971,0.1918,803,3,56,2,13.0,4.0,0,37,5.0,1
39,Female,Bachelor,Udaipur,Happiest Minds,IT Consultant,SaaS,Full-time,15,1148801,26908,40551.0,21944.0,0.0,0,0.0,639,3,31,1,95.0,10.0,100,39,3.9,0
37,Male,Master,Aurangabad,KPIT Technologies,Cloud Architect,EdTech,Full-time,16,1284432,30505,27715.0,19947.0,0.0,0,0.0,619,3,34,3,101.0,12.0,75,25,3.82,0
